date,close,predictions
2021-05-22,0.682625,1.0269819498062134
2021-05-23,0.56263,0.9502344131469727
2021-05-24,0.72486,0.7847275137901306
2021-05-25,0.737628,0.6355541944503784
2021-05-26,0.887354,0.75578373670578
2021-05-27,0.842559,0.8287129998207092
2021-05-28,0.747823,0.8893358707427979
2021-05-29,0.683588,0.841659665107727
2021-05-30,0.704886,0.8506323099136353
2021-05-31,0.766654,0.7768405079841614
2021-06-01,0.747465,0.9125378727912903
2021-06-02,0.797843,0.7485567927360535
2021-06-03,0.82983,0.7910232543945312
2021-06-04,0.761746,0.796553909778595
2021-06-05,0.750958,0.770134687423706
2021-06-06,0.762233,0.8006229996681213
2021-06-07,0.700338,0.7956799268722534
2021-06-08,0.672407,0.7657545208930969
2021-06-09,0.70135,0.6963810324668884
2021-06-10,0.664923,0.7098576426506042
2021-06-11,0.647644,0.7423540949821472
2021-06-12,0.618314,0.6724437475204468
2021-06-13,0.646283,0.6029396057128906
2021-06-14,0.655455,0.6156623959541321
2021-06-15,0.713444,0.6514333486557007
2021-06-16,0.657921,0.700047492980957
2021-06-17,0.65864,0.635263204574585
2021-06-18,0.612029,0.6428308486938477
2021-06-19,0.601875,0.632565438747406
2021-06-20,0.599055,0.6361138224601746
2021-06-21,0.511772,0.6154558658599854
2021-06-22,0.483397,0.5776863098144531
2021-06-23,0.563994,0.4996989667415619
2021-06-24,0.571276,0.5234048962593079
2021-06-25,0.52242,0.5805028080940247
2021-06-26,0.509488,0.5535173416137695
2021-06-27,0.540312,0.5222044587135315
2021-06-28,0.556589,0.5225573778152466
2021-06-29,0.584957,0.5541722178459167
2021-06-30,0.6136,0.5594234466552734
2021-07-01,0.582178,0.5680257678031921
2021-07-02,0.580294,0.5629037022590637
2021-07-03,0.58864,0.5790103673934937
2021-07-04,0.604461,0.5874998569488525
2021-07-05,0.569243,0.5692140460014343
2021-07-06,0.593109,0.5841634273529053
2021-07-07,0.614678,0.581987202167511
2021-07-08,0.570215,0.5782881379127502
2021-07-09,0.569188,0.5961819887161255
2021-07-10,0.557351,0.5597880482673645
2021-07-11,0.562241,0.5651516318321228
2021-07-12,0.550142,0.5547208189964294
2021-07-13,0.536459,0.5607821345329285
2021-07-14,0.530672,0.5524623394012451
2021-07-15,0.506588,0.5495287179946899
2021-07-16,0.549773,0.5374060869216919
2021-07-17,0.534357,0.5559671521186829
2021-07-18,0.522821,0.5187962651252747
2021-07-19,0.494191,0.5214438438415527
2021-07-20,0.46713,0.5155373811721802
2021-07-21,0.500772,0.5166086554527283
2021-07-22,0.512516,0.4987732768058777
2021-07-23,0.525009,0.4971005916595459
2021-07-24,0.537764,0.49714863300323486
2021-07-25,0.541335,0.5276221036911011
2021-07-26,0.549755,0.5396465063095093
2021-07-27,0.570925,0.5396530628204346
2021-07-28,0.569564,0.549855649471283
2021-07-29,0.594311,0.5649738311767578
2021-07-30,0.613559,0.5753170847892761
2021-07-31,0.651608,0.6062775254249573
2021-08-01,0.660009,0.627569317817688
2021-08-02,0.655706,0.6251734495162964
2021-08-03,0.639753,0.6168262362480164
2021-08-04,0.669122,0.6027932167053223
2021-08-05,0.677189,0.6201664209365845
2021-08-06,0.694759,0.6391242146492004
2021-08-07,0.718839,0.686375617980957
2021-08-08,0.67485,0.7047517895698547
2021-08-09,0.702236,0.6793854832649231
2021-08-10,0.720925,0.6308272480964661
2021-08-11,0.745377,0.7170282602310181
2021-08-12,0.713737,0.7395351529121399
2021-08-13,0.789102,0.717463493347168
2021-08-14,0.779362,0.7702825665473938
2021-08-15,0.812044,0.7642615437507629
2021-08-16,0.789068,0.795504093170166
2021-08-17,0.741069,0.7908387184143066
2021-08-18,0.719193,0.7443878054618835
2021-08-19,0.75628,0.7267217040061951
2021-08-20,0.781874,0.7855474352836609
2021-08-21,0.779939,0.7814075946807861
2021-08-22,0.866451,0.7801000475883484
2021-08-23,0.8949,0.8435721397399902
2021-08-24,0.821356,0.8843908905982971
2021-08-25,0.861358,0.84070885181427
2021-08-26,0.79521,0.8627949357032776
2021-08-27,0.844611,0.8098602294921875
2021-08-28,0.8176,0.8187204599380493
2021-08-29,0.813747,0.8648916482925415
2021-08-30,0.793678,0.823205292224884
2021-08-31,0.816101,0.827290952205658
2021-09-01,0.863492,0.8171671628952026
2021-09-02,0.85045,0.860838770866394
2021-09-03,0.879413,0.8294002413749695
2021-09-04,0.921946,0.8640695810317993
2021-09-05,0.982214,0.896818220615387
2021-09-06,0.955045,0.9582971930503845
2021-09-07,0.780598,0.9461630582809448
2021-09-08,0.768574,0.8368603587150574
2021-09-09,0.810287,0.7996523380279541
2021-09-10,0.766046,0.8893476128578186
2021-09-11,0.778326,0.7896826863288879
2021-09-12,0.804486,0.7991095185279846
2021-09-13,0.752936,0.8719226121902466
2021-09-14,0.779744,0.8102068901062012
2021-09-15,0.792219,0.8506875038146973
2021-09-16,0.776026,0.7894662618637085
2021-09-17,0.749559,0.7951546907424927
2021-09-18,0.753488,0.7914931774139404
2021-09-19,0.738799,0.764699399471283
2021-09-20,0.650867,0.7403507828712463
2021-09-21,0.612431,0.7112720012664795
2021-09-22,0.685274,0.6242143511772156
2021-09-23,0.702132,0.6765533089637756
2021-09-24,0.653883,0.7421726584434509
2021-09-25,0.643755,0.6672424077987671
2021-09-26,0.638346,0.6818623542785645
2021-09-27,0.612713,0.6577311754226685
2021-09-28,0.5837,0.626236081123352
2021-09-29,0.594471,0.5976120233535767
2021-09-30,0.632066,0.5930748581886292
2021-10-01,0.679826,0.629828155040741
2021-10-02,0.709204,0.6289941668510437
2021-10-03,0.728945,0.6797736883163452
2021-10-04,0.705105,0.7077545523643494
2021-10-05,0.740803,0.7154910564422607
2021-10-06,0.736513,0.7680842876434326
2021-10-07,0.730488,0.7303963899612427
2021-10-08,0.747423,0.728945255279541
2021-10-09,0.758646,0.7547938823699951
2021-10-10,0.722817,0.7584195137023926
2021-10-11,0.705383,0.7274237871170044
2021-10-12,0.695795,0.7100871801376343
2021-10-13,0.705585,0.6961026191711426
2021-10-14,0.702637,0.7209315896034241
2021-10-15,0.69202,0.7114769816398621
2021-10-16,0.716247,0.70626300573349
2021-10-17,0.692095,0.7087481021881104
2021-10-18,0.680012,0.6930242776870728
2021-10-19,0.680621,0.6893759369850159
2021-10-20,0.709584,0.680826723575592
2021-10-21,0.691543,0.6948469281196594
2021-10-22,0.697553,0.6929556131362915
2021-10-23,0.71186,0.718077540397644
2021-10-24,0.689382,0.7171877026557922
2021-10-25,0.701724,0.7049539089202881
2021-10-26,0.711072,0.7125593423843384
2021-10-27,0.639707,0.7178512811660767
2021-10-28,0.693679,0.6835297346115112
2021-10-29,0.853367,0.706943690776825
2021-10-30,1.242993,0.7058509588241577
2021-10-31,0.99082,0.790992796421051
2021-11-01,1.023379,0.8887171745300293
2021-11-02,1.031878,1.0228254795074463
2021-11-03,0.968743,1.02745521068573
2021-11-04,0.975429,1.0327552556991577
2021-11-05,0.970767,1.0364112854003906
2021-11-06,1.014542,0.9899643063545227
2021-11-07,0.998702,0.9841595888137817
2021-11-08,1.26959,1.0060838460922241
2021-11-09,1.167353,1.041074275970459
2021-11-10,1.08331,1.1146275997161865
2021-11-11,1.124342,1.093324065208435
2021-11-12,1.170765,1.1018407344818115
2021-11-13,1.145007,1.0578739643096924
2021-11-14,1.148731,1.0655608177185059
2021-11-15,1.143631,1.1765986680984497
2021-11-16,1.065669,1.0867620706558228
2021-11-17,1.066238,1.1425299644470215
2021-11-18,0.978571,1.1179735660552979
2021-11-19,1.123397,1.0151445865631104
2021-11-20,1.109171,1.0830320119857788
2021-11-21,1.074493,1.0394562482833862
2021-11-22,1.037173,1.1205694675445557
2021-11-23,1.061297,1.0720722675323486
2021-11-24,1.032873,0.8790805339813232
2021-11-25,1.187549,0.8921059966087341
2021-11-26,1.32886,1.097847580909729
2021-11-27,1.7663,1.143447756767273
2021-11-28,1.658365,1.6412982940673828
2021-11-29,1.619491,1.6934466361999512
2021-11-30,1.459678,1.633957862854004
2021-12-01,1.489953,1.4844331741333008
2021-12-02,1.4261,1.4898643493652344
2021-12-03,1.283326,1.4690806865692139
2021-12-04,1.125776,1.3258676528930664
2021-12-05,1.168089,1.1636008024215698
2021-12-06,1.368497,1.207196593284607
2021-12-07,1.332735,1.4278157949447632
2021-12-08,1.301106,1.3436866998672485
2021-12-09,1.140527,1.2306256294250488
2021-12-10,1.068655,1.1487993001937866
2021-12-11,1.147076,1.1670783758163452
2021-12-12,1.202671,1.2282805442810059
2021-12-13,1.028001,1.3363211154937744
2021-12-14,1.031226,1.2147088050842285
2021-12-15,1.11895,1.0994242429733276
2021-12-16,1.130736,1.1942530870437622
2021-12-17,1.149442,1.1130342483520508
2021-12-18,1.17747,1.239850401878357
2021-12-19,1.134094,1.2393614053726196
2021-12-20,1.106973,1.0884499549865723
2021-12-21,1.166475,1.265039086341858
2021-12-22,1.18844,1.2704285383224487
2021-12-23,1.338803,1.2472889423370361
2021-12-24,1.315116,1.4164947271347046
2021-12-25,1.338807,1.3198777437210083
2021-12-26,1.336697,1.3062690496444702
2021-12-27,1.379804,1.3663407564163208
2021-12-28,1.222286,1.3193997144699097
2021-12-29,1.151284,1.2163665294647217
2021-12-30,1.194742,1.1706733703613281
2021-12-31,1.208894,1.2501156330108643
2022-01-01,1.255256,1.2366052865982056
2022-01-02,1.299446,1.2176164388656616
2022-01-03,1.296344,1.2024762630462646
2022-01-04,1.285862,1.2562178373336792
2022-01-05,1.182508,1.2154622077941895
2022-01-06,1.182179,1.163824200630188
2022-01-07,1.074731,1.1586010456085205
2022-01-08,1.023509,1.1953701972961426
2022-01-09,1.033903,1.1158779859542847
2022-01-10,0.997656,1.097609281539917
2022-01-11,1.056152,1.132549524307251
2022-01-12,1.115421,1.15949285030365
2022-01-13,1.037239,1.1996960639953613
2022-01-14,1.056826,1.0214893817901611
2022-01-15,1.064716,1.0700911283493042
2022-01-16,1.05598,1.0334117412567139
2022-01-17,1.015485,1.097470760345459
2022-01-18,1.005023,1.0790119171142578
2022-01-19,0.95977,1.1195261478424072
2022-01-20,0.91039,1.024728536605835
2022-01-21,0.804666,0.9481005072593689
2022-01-22,0.716059,0.870691180229187
2022-01-23,0.758003,0.7687631845474243
2022-01-24,0.750078,0.7563238143920898
2022-01-25,0.792724,0.7546445727348328
2022-01-26,0.808964,0.8058413863182068
2022-01-27,0.833458,0.7837939262390137
2022-01-28,0.86437,0.8289539813995361
2022-01-29,0.849469,0.8449001908302307
2022-01-30,0.834521,0.8226982951164246
2022-01-31,0.853555,0.7757302522659302
2022-02-01,0.845051,0.8540101051330566
2022-02-02,0.809607,0.8281657099723816
2022-02-03,0.823572,0.8222272396087646
2022-02-04,0.898576,0.8219056725502014
2022-02-05,0.925092,0.9000308513641357
2022-02-06,0.942364,0.9305165410041809
2022-02-07,0.967369,0.9529805183410645
2022-02-08,0.923607,0.9646384716033936
2022-02-09,0.942452,0.9598333835601807
2022-02-10,0.885143,0.9263862371444702
2022-02-11,0.825876,0.9345792531967163
2022-02-12,0.809026,0.8630850315093994
2022-02-13,0.808216,0.8352329134941101
2022-02-14,0.805942,0.8101187944412231
2022-02-15,0.859003,0.8116130232810974
2022-02-16,0.837895,0.8568857908248901
2022-02-17,0.762184,0.8475781083106995
2022-02-18,0.753724,0.8137198090553284
2022-02-19,0.760001,0.7729848623275757
2022-02-20,0.705425,0.7550475597381592
2022-02-21,0.647372,0.728083074092865
2022-02-22,0.683112,0.6825990676879883
2022-02-23,0.657542,0.693662703037262
2022-02-24,0.659616,0.713245689868927
2022-02-25,0.702441,0.7165489196777344
2022-02-26,0.701542,0.7457094192504883
2022-02-27,0.668218,0.7859092950820923
2022-02-28,0.739218,0.7379223704338074
